Date,0
2020-04-01,1000000.0000000002
2020-04-02,976493.669218878
2020-04-03,987154.7428983495
2020-04-06,1030890.7409928703
2020-04-07,1069887.635621741
2020-04-08,1097466.5754160322
2020-04-09,1117583.0641054637
2020-04-13,1082482.6923063642
2020-04-14,1073347.2257002292
2020-04-15,1044953.0306416904
2020-04-16,1010801.4810874305
2020-04-17,1047057.584105124
2020-04-20,1028082.200306515
2020-04-21,1032475.3609941197
2020-04-22,1036089.9388170904
2020-04-23,1064140.592355621
2020-04-24,1060004.4143258
2020-04-27,1071582.4839889978
2020-04-28,1106579.2005977684
2020-04-29,1176074.9815647402
2020-04-30,1156260.3175771073
2020-05-01,1110247.0613160483
2020-05-01,1110247.061316048
2020-05-04,1086870.8558911264
2020-05-05,1065854.8244387554
2020-05-06,1041887.9209950062
2020-05-07,1056893.6858136614
2020-05-08,1056822.0857249384
2020-05-11,1027855.9703699423
2020-05-12,1026588.18091727
2020-05-13,1009417.701230587
2020-05-14,1016226.5940213094
2020-05-15,1008741.8261220615
2020-05-18,1050736.3072362184
2020-05-19,1046309.9522058256
2020-05-20,1049535.5603781077
2020-05-21,1067217.3730117986
2020-05-22,1061683.1524859078
2020-05-26,1101198.2529634156
2020-05-27,1133896.0113264583
2020-05-28,1117345.1672743743
2020-05-29,1086955.6909106446
2020-06-01,1102830.9202664194
2020-06-01,1102830.9202664194
2020-06-02,1124181.1445347473
2020-06-03,1158480.635314572
2020-06-04,1186597.536837395
2020-06-05,1251774.6316442161
2020-06-08,1299887.8599892752
2020-06-09,1254993.4058455017
2020-06-10,1208747.1682622917
2020-06-11,1163147.5272290672
2020-06-12,1193061.5076991234
2020-06-15,1186756.5260393033
2020-06-16,1203955.9728765474
2020-06-17,1184209.8700944032
2020-06-18,1182573.5770264699
2020-06-19,1162420.930917567
2020-06-22,1160023.7675652213
2020-06-23,1169345.5332932514
2020-06-24,1138448.1807198164
2020-06-25,1142767.5973253814
2020-06-26,1136309.6738782541
2020-06-29,1158430.715297266
2020-06-30,1144048.3258110231
2020-07-01,1132027.7369119604
2020-07-01,1132027.7369119606
2020-07-02,1140115.8852869472
2020-07-06,1136735.5237486267
2020-07-07,1134901.9868703922
2020-07-08,1126106.0366331653
2020-07-09,1112706.1294196174
2020-07-10,1116215.3173410925
2020-07-13,1116320.937538178
2020-07-14,1109923.1552961278
2020-07-15,1115943.347206889
2020-07-16,1115508.6605590296
2020-07-17,1115840.1484090372
2020-07-20,1102150.0139443763
2020-07-21,1104466.1794046315
2020-07-22,1111143.5405472666
2020-07-23,1123403.6117784379
2020-07-24,1130758.6678923005
2020-07-27,1120734.403701954
2020-07-28,1131085.803726923
2020-07-29,1112612.1608398643
2020-07-30,1096958.6336670544
2020-07-31,1097220.8037602154
2020-08-03,1097220.8037602154
2020-08-04,1098032.045289639
2020-08-05,1096499.2125441076
2020-08-06,1098586.7800059402
2020-08-07,1113576.7750716603
2020-08-10,1132947.9993297453
2020-08-11,1140940.722363651
2020-08-12,1129366.7143803048
2020-08-13,1118281.1498014396
2020-08-14,1123751.3644626385
2020-08-17,1105540.6922826732
2020-08-18,1098007.7265447539
2020-08-19,1088757.10523718
2020-08-20,1080960.0932689223
2020-08-21,1081420.6812825515
2020-08-24,1095329.7759277164
2020-08-25,1092340.2483245586
2020-08-26,1072821.6549034417
2020-08-27,1082018.3215807513
2020-08-28,1086367.506981375
2020-08-31,1079220.9979553807
2020-09-01,1065661.7393334284
2020-09-01,1065661.7393334287
2020-09-02,1075756.6955655983
2020-09-03,1103158.5834766373
2020-09-04,1103615.8987242575
2020-09-08,1124738.9782993146
2020-09-09,1101992.8211645822
2020-09-10,1101050.680260325
2020-09-11,1108989.7846653163
2020-09-14,1103545.1153682356
2020-09-15,1092535.0309394174
2020-09-16,1100843.767393089
2020-09-17,1107428.0731900362
2020-09-18,1101702.3434807083
2020-09-21,1087924.7047095995
2020-09-22,1087403.6554788428
2020-09-23,1096039.1899199344
2020-09-24,1093438.0615954818
2020-09-25,1086001.2313893447
2020-09-28,1079880.151877193
2020-09-29,1072790.3057678505
2020-09-30,1070573.4416296657
2020-10-01,1065469.9199501139
2020-10-01,1065469.919950114
2020-10-02,1077087.8487072214
2020-10-05,1077111.94240984
2020-10-06,1079256.7366514015
2020-10-07,1076152.1950250028
2020-10-08,1083884.1215496156
2020-10-09,1076466.4292811893
2020-10-12,1073850.9195204992
2020-10-13,1064492.3349162643
2020-10-14,1063344.1079695066
2020-10-15,1065879.1412996687
2020-10-16,1065850.5089369218
2020-10-19,1072238.2608018212
2020-10-20,1074693.4897315798
2020-10-21,1081091.1936326858
2020-10-22,1095581.0833308548
2020-10-23,1092769.9742259674
2020-10-26,1087531.1886222954
2020-10-27,1075347.6998905647
2020-10-28,1076775.8726624227
2020-10-29,1067329.3551325537
2020-10-30,1077993.6443348902
2020-11-02,1077993.6443348902
2020-11-03,1078678.8584020385
2020-11-04,1094877.6547179203
2020-11-05,1081300.464330911
2020-11-06,1076054.6661006934
2020-11-09,1122745.7956954339
2020-11-10,1122399.4994315559
2020-11-11,1115068.895009789
2020-11-12,1112326.0352505245
2020-11-13,1117666.2159505964
2020-11-16,1128558.653860845
2020-11-17,1126199.391179141
2020-11-18,1118724.8244586098
2020-11-19,1121321.4434092655
2020-11-20,1120754.947775763
2020-11-23,1128172.2837995926
2020-11-24,1138475.2355455095
2020-11-25,1140259.5863828594
2020-11-27,1140123.1503430898
2020-11-30,1127065.4696575205
2020-12-01,1129874.4946739625
2020-12-01,1129874.4946739627
