Date,0
2020-01-02,1000000.0000000002
2020-01-03,1001007.5312389303
2020-01-06,1000958.1431321545
2020-01-07,1002400.6272730408
2020-01-08,1000464.3037875881
2020-01-09,1001057.8129316636
2020-01-10,1000403.9807197487
2020-01-13,1001006.9854714582
2020-01-14,1004272.8155347658
2020-01-15,1002970.1174862972
2020-01-16,1004570.2084631149
2020-01-17,1003359.7295766231
2020-01-21,1004110.3901493356
2020-01-22,1002555.6111905874
2020-01-23,1003905.8189177427
2020-01-24,1003739.1749513774
2020-01-27,1008336.1697793404
2020-01-28,1008979.842688531
2020-01-29,1010639.8121422671
2020-01-30,1012780.9816412223
2020-01-31,1015011.3755046998
2020-02-03,1015011.3755047
2020-02-04,1019614.5684237045
2020-02-05,1022462.8087844345
2020-02-06,1021477.0577194045
2020-02-07,1023790.0404692232
2020-02-10,1027995.7023647386
2020-02-11,1033839.9903321275
2020-02-12,1039491.0587816102
2020-02-13,1039100.7422220308
2020-02-14,1036225.9473195819
2020-02-18,1042191.5769925355
2020-02-19,1044394.3920056866
2020-02-20,1041067.6679828265
2020-02-21,1039867.3574474729
2020-02-24,1034069.4586776572
2020-02-25,1034740.7846861379
2020-02-26,1038979.586816873
2020-02-27,1041475.9524163285
2020-02-28,1041265.2724737827
2020-03-02,
2020-03-03,
2020-03-04,
2020-03-05,
2020-03-06,
2020-03-09,
2020-03-10,
2020-03-11,
2020-03-12,
2020-03-13,
2020-03-16,
2020-03-17,
2020-03-18,
2020-03-19,
2020-03-20,
2020-03-23,
2020-03-24,
2020-03-25,
2020-03-26,
2020-03-27,
2020-03-30,
2020-03-31,
2020-04-01,1066260.2969028843
2020-04-01,1066260.2969028843
2020-04-02,1072916.3489381294
2020-04-03,1072818.5050856732
2020-04-06,1055892.5472582048
2020-04-07,1058025.4273850059
2020-04-08,1057747.6037463343
2020-04-09,1054902.7138185527
2020-04-13,1060612.0684012074
2020-04-14,1066730.7616665477
2020-04-15,1068106.4475517822
2020-04-16,1064605.8128061749
2020-04-17,1066413.486234634
2020-04-20,1065217.9617446617
2020-04-21,1059810.7295690668
2020-04-22,1066867.7696960014
2020-04-23,1063977.2860857681
2020-04-24,1066025.671848406
2020-04-27,1076609.5812985003
2020-04-28,1079267.7621406515
2020-04-29,1086297.4886309342
2020-04-30,1080933.2699160795
2020-05-01,1072740.7946869894
2020-05-01,1072740.7946869896
2020-05-04,1072498.2366707406
2020-05-05,1074915.5946625546
2020-05-06,1078814.9019664375
2020-05-07,1075988.2748261422
2020-05-08,1071244.2258361669
2020-05-11,1069244.1538475014
2020-05-12,1071456.9455833936
2020-05-13,1069762.7575651617
2020-05-14,1073934.244620418
2020-05-15,1077308.4391844943
2020-05-18,1086619.2743421094
2020-05-19,1080285.1464393314
2020-05-20,1080537.444498822
2020-05-21,1077203.758892302
2020-05-22,1076016.4157921283
2020-05-26,1081223.519811186
2020-05-27,1090510.597517752
2020-05-28,1092006.6385291715
2020-05-29,1086606.4954646833
2020-06-01,1080354.937868097
2020-06-01,1080354.9378680969
2020-06-02,1076315.3014150597
2020-06-03,1075128.4177115974
2020-06-04,1067094.9717920187
2020-06-05,1070992.6518214159
