Date,0
2020-01-02,1000000.0000000002
2020-01-03,998881.0112390982
2020-01-06,996878.2096396736
2020-01-07,995300.7647771885
2020-01-08,993820.6352455603
2020-01-09,991522.4369272559
2020-01-10,994088.4177500997
2020-01-13,990127.6460099842
2020-01-14,992378.8977924716
2020-01-15,997378.5621765471
2020-01-16,998302.3676761875
2020-01-17,997531.577194465
2020-01-21,996111.5744153188
2020-01-22,990829.1635606835
2020-01-23,998681.2870707638
2020-01-24,1002413.8522427176
2020-01-27,1008678.7148710954
2020-01-28,1000484.2531018001
2020-01-29,1005566.5369602328
2020-01-30,998211.2905763427
2020-01-31,999376.783017911
2020-02-03,999376.783017911
2020-02-04,979361.0139931892
2020-02-05,993621.919433527
2020-02-06,998355.7903289939
2020-02-07,997767.1694121384
2020-02-10,986669.3867714498
2020-02-11,990803.7340819329
2020-02-12,991002.7597815597
2020-02-13,991119.5429304204
2020-02-14,992528.8969862266
2020-02-18,995583.1981904444
2020-02-19,989171.3676225813
2020-02-20,985458.8630117907
2020-02-21,985113.2247215781
2020-02-24,985329.3812936906
2020-02-25,978077.5462493006
2020-02-26,976819.5887945604
2020-02-27,985468.9837031125
2020-02-28,984280.9012716404
2020-03-02,984280.9012716402
2020-03-03,979852.6888141846
2020-03-04,979456.6546369665
2020-03-05,966440.2838491309
2020-03-06,980367.5120774347
2020-03-09,1026618.3672383477
2020-03-10,1012911.2547795319
2020-03-11,1031435.2033949548
2020-03-12,1067018.2917394927
2020-03-13,1065974.775488115
2020-03-16,1129462.8377911749
2020-03-17,1112968.5429249106
2020-03-18,1212706.2872156543
2020-03-19,1163157.691519054
2020-03-20,1168947.1251034827
2020-03-23,1152912.312906567
2020-03-24,1085497.497083825
2020-03-25,1077859.4503134044
2020-03-26,1068774.5337560596
2020-03-27,1093892.4674272337
2020-03-30,1077438.6140947465
2020-03-31,1068477.4093517116
2020-04-01,1089433.552693913
2020-04-01,1089433.5526939132
2020-04-02,1064474.8036652599
2020-04-03,1072276.991916896
2020-04-06,1098919.088139988
2020-04-07,1121077.2617006877
2020-04-08,1135259.92784446
2020-04-09,1163007.6715867925
2020-04-13,1134083.2444847357
2020-04-14,1135394.8483721262
2020-04-15,1119710.8893856907
2020-04-16,1090566.5362221927
2020-04-17,1120022.38558784
2020-04-20,1108942.2560528978
2020-04-21,1122359.3895751766
2020-04-22,1122947.289589452
2020-04-23,1135275.8569620803
2020-04-24,1140257.1185962763
2020-04-27,1147672.5597014446
2020-04-28,1168202.3720865147
2020-04-29,1229459.7945200708
2020-04-30,1212534.048481998
2020-05-01,1170372.29389327
2020-05-01,1170372.2938932697
2020-05-04,1148261.0988424523
2020-05-05,1131068.9896462073
2020-05-06,1111565.7822346543
2020-05-07,1126230.7948533718
2020-05-08,1138755.097452113
2020-05-11,1116485.0027053421
2020-05-12,1117114.169364733
2020-05-13,1095495.170405235
2020-05-14,1099102.8469997772
2020-05-15,1087462.8292443634
2020-05-18,1112878.9954971373
2020-05-19,1112639.620108331
2020-05-20,1121808.1149689185
2020-05-21,1137586.7854628148
2020-05-22,1137088.8580986047
2020-05-26,1167284.3232708494
2020-05-27,1200483.7006962085
2020-05-28,1174581.3316699043
2020-05-29,1152446.8308533716
2020-06-01,1173040.4979953477
2020-06-01,1173040.497995348
2020-06-02,1201351.0075396127
2020-06-03,1239420.1819756709
2020-06-04,1270520.6051435352
2020-06-05,1313154.6793783586
2020-06-08,1366846.903988725
2020-06-09,1329861.8618884545
2020-06-10,1273426.9655622977
2020-06-11,1232036.7168826615
2020-06-12,1263645.2882283959
2020-06-15,1258353.0331473602
2020-06-16,1267023.8700514634
2020-06-17,1260845.5101430865
2020-06-18,1252596.4766055709
2020-06-19,1237403.9244744522
2020-06-22,1242152.4204864276
2020-06-23,1251842.410753783
2020-06-24,1217086.0809361879
2020-06-25,1227922.3083841107
2020-06-26,1220084.838751331
2020-06-29,1235675.0227182503
2020-06-30,1223296.1662712651
2020-07-01,1207742.938475305
2020-07-01,1207742.938475305
2020-07-02,1203682.1443419817
2020-07-06,1210364.0179083038
2020-07-07,1198030.260806603
2020-07-08,1186938.8854171163
2020-07-09,1171815.461255816
2020-07-10,1184861.677659877
2020-07-13,1189933.7219715188
2020-07-14,1173831.4910471528
2020-07-15,1199830.0556909181
2020-07-16,1187186.157374584
2020-07-17,1178104.4941540766
2020-07-20,1166148.7809168033
2020-07-21,1178904.6497475035
2020-07-22,1181066.0547300556
2020-07-23,1197721.4208088613
2020-07-24,1202782.565250007
2020-07-27,1200938.3676508314
2020-07-28,1198670.6950251334
2020-07-29,1190431.416365793
2020-07-30,1186587.872170547
2020-07-31,1179230.6100230308
2020-08-03,1179230.6100230305
2020-08-04,1180805.6266257798
2020-08-05,1172053.3637577898
2020-08-06,1177993.6342584456
2020-08-07,1180979.2375394865
2020-08-10,1208296.930548671
2020-08-11,1221714.7328697976
2020-08-12,1205847.3730404868
2020-08-13,1195563.0724860593
2020-08-14,1205882.61183771
2020-08-17,1197558.8422485532
2020-08-18,1191480.1346806756
2020-08-19,1190803.6507662567
2020-08-20,1186677.6331515636
2020-08-21,1184476.201136381
2020-08-24,1212307.019845448
2020-08-25,1206217.1085618048
2020-08-26,1192034.284644647
2020-08-27,1202151.2900017889
2020-08-28,1209298.4603069902
2020-08-31,1201845.3547935183
2020-09-01,1199447.501053316
2020-09-01,1199447.501053316
2020-09-02,1198703.0939461559
2020-09-03,1218104.0438211039
2020-09-04,1234528.8864776762
2020-09-08,1238605.260424873
2020-09-09,1226975.8468887624
