Date,0
2020-01-02,1000000.0000000002
2020-01-03,998023.9083898695
2020-01-06,999379.2137461313
2020-01-07,999714.3450361101
2020-01-08,997010.179256641
2020-01-09,997984.7827462994
2020-01-10,996004.8012761433
2020-01-13,992523.9529103851
2020-01-14,991365.757029234
2020-01-15,993446.3818589887
2020-01-16,992815.0741663896
2020-01-17,992439.2251894029
2020-01-21,992753.6902089956
2020-01-22,992093.9429364793
2020-01-23,988368.574653971
2020-01-24,986904.1526845617
2020-01-27,988212.5318636906
2020-01-28,992607.0733546081
2020-01-29,992237.8859037266
2020-01-30,988970.4156710829
2020-01-31,987652.6340445164
2020-02-03,987652.6340445164
2020-02-04,988711.458311551
2020-02-05,983710.0390568272
2020-02-06,982939.3541899341
2020-02-07,981305.8085180249
2020-02-10,980126.3420477464
2020-02-11,980428.126131151
2020-02-12,981305.7669032104
2020-02-13,984849.0621200465
2020-02-14,988875.4080264268
2020-02-18,987461.4221147574
2020-02-19,984874.5258122694
2020-02-20,983593.159750124
2020-02-21,986164.7141786665
2020-02-24,988652.7215191919
2020-02-25,992301.2324255893
2020-02-26,1001467.1010790407
2020-02-27,998526.600684786
2020-02-28,993306.2156116012
2020-03-02,993306.2156116014
2020-03-03,1001517.1350340053
2020-03-04,1005395.3068395349
2020-03-05,1008978.5971848442
2020-03-06,1014325.563583745
2020-03-09,1041406.8772105086
2020-03-10,1036524.7183270385
2020-03-11,1048212.927727868
2020-03-12,1081541.741181271
2020-03-13,1082695.7755031087
2020-03-16,1118798.2084639943
2020-03-17,1116351.327874715
2020-03-18,1146284.1851583116
2020-03-19,1120542.397374385
2020-03-20,1121426.291239421
2020-03-23,1104716.9208958298
2020-03-24,1047747.1238926254
2020-03-25,1048273.7536250926
2020-03-26,1042845.5112510147
2020-03-27,1046260.5241988953
2020-03-30,1041646.8290041963
2020-03-31,1050509.2316751913
2020-04-01,1070349.360501223
2020-04-01,1070349.3605012228
2020-04-02,1081828.1719556097
2020-04-03,1092023.8561436993
2020-04-06,1084116.316589308
2020-04-07,1084392.969278951
2020-04-08,1085192.658482192
2020-04-09,1101546.1129141918
2020-04-13,1096436.3819789353
2020-04-14,1103371.5685547558
2020-04-15,1107173.3494079288
2020-04-16,1111434.615258606
2020-04-17,1107956.1746257204
2020-04-20,1105432.7226723814
2020-04-21,1102151.3363801725
2020-04-22,1114812.6835019977
2020-04-23,1112494.0850896752
2020-04-24,1116778.8294284577
2020-04-27,1116893.2456287781
2020-04-28,1118020.4394778267
2020-04-29,1120807.6332153804
2020-04-30,1124249.5885290748
2020-05-01,1118316.1554882524
2020-05-01,1118316.1554882524
2020-05-04,1121423.327287835
2020-05-05,1119684.1671915238
2020-05-06,1115806.6340442218
2020-05-07,1104599.0680713607
2020-05-08,1095993.132942638
2020-05-11,1094775.5399614635
2020-05-12,1099271.932473854
2020-05-13,1101599.0897878238
2020-05-14,1106559.2334671323
2020-05-15,1102169.7029861836
2020-05-18,1092678.3112388179
2020-05-19,1095809.982545222
2020-05-20,1093158.6900655203
2020-05-21,1090524.4122720303
2020-05-22,1091962.099105935
2020-05-26,1094285.916141844
2020-05-27,1095654.9497384557
